S.No,Tracking ID,Kollegeapply ID,Client Name,Account Category,Onboarding Status,Campaign Status,Type of Account,Account Zone,State,City,Sales TL,Sales AM,Ops Zonal Manager,Ops TL,OPS AM,Payment Status,Course,Type of Calling,Deal Type,Performance Parameter,Delivery Method,Min Daily Lead Limit(DLL),Max Daily Lead Limit(DLL)	,CRM,CRM Access Status,Client Name in CRM,Feedback Status,CRM Data Status,Application Form Link,Delivery Remark (Objective),Target Lead,Target Application,Target Admission,On-Boarding Date,Delivery Start Date,Delivery End Date,No. of Days,Ads Approval,Ads Status,Landing Page Used,Ads Redirection Link,Ads Started Date,META Status,API Limit,Maximum DLL (Daily Lead Limit),Regular DLL (Daily Lead Limit),Lead Origin - Ads Leads,Application Form Fee,Application Last Date,KAPP LP - Adwords Desktop,KAPP LP - Adwords Mobile,KAPP LP - Bing,KAPP LP - META,KAPP LP - SMS,KAPP LP - Email,KAPP LP - Whatsapp,Duplicate Lead Code,Application Code,Vendor Code,Admission Code,OTP Page ?,Application Status,Application Remarks,Admission Status,Admission Remarks,Campaign Remarks
306,12000306,7043404,AGBS,,Onboarded,Active,College/University,North,Uttar Pradesh,Noida,Karan Juneja,Shubham Rana,Dinesh Singh,Dinesh Singh,Ishu Gupta,Monthly Structure,"MBA, BBA",Client,CPL,Application,API,30,150,LSQ,Received,66623-Spandey,,Mask,,,12500,375,,25-Jan-2026,26-Jan-2026,,78,No,Not Running,Client LP,,,,No,200,360,,,,ca306,cb306,cc306,cm306,cs306,ce306,cw306,cad306,cap306,cv306,,,Lead Stage,"Payment complete, Availed Leads,Fee not paid but data expired,Application fee paid , Registered for option 1 , offer letter Published, fee paid , form received , form registered , enrolled ,",,,
307,12000307,7014402,MBA ESG,,Onboarded,Active,College/University,South,Karnataka,Bangalore,Raghav Luthra,Akhil Das,Govind Mahara,Govind Mahara,Surchand Laitonjam,In Process,MBA,Client,CPA,Application,API,50,100,NPF 8,Received,Galileo Global Education,Realtime,UnMask,-,,,25,,27-Jan-2026,16-Feb-2026,,57,Yes - Open,Not Running,,-,,,No,100,100,,,,ca307,cb307,cc307,cm307,cs307,ce307,cw307,cad307,cap307,cv307,,,Dashboard,,,,
308,12000308,7030110,Artemisia College of Art & Design,,Onboarded,Active,College/University,West,Madhya Pradesh,Indore,Mayank Kothari,Mayank Kothari,Govind Mahara,Ankit Kumar,Ankit Kumar,In Process,MBA,Client,CPS,Admission,API,15,30,NPF,Not Received,,Realtime,,,,500,,5,28-Jan-2026,31-Jan-2026,,73,Yes - Open,Not Running,,https://artemisiacollege.com/campaign/v1/painting.html?utm_source=KollegeApply&utm_medium=bk01&utm_campaign=2026,,,,,,,,,ca308,cb308,cc308,cm308,cs308,ce308,cw308,cad308,cap308,cv308,,,,,,,
309,12000309,7013796,Manson Center of Excellence-School of Business Management,,Onboarded,Active,Institute,West,Telangana,Hyderabad,Bhumit Sagathiya,Bhumit Sagathiya,Govind Mahara,Govind Mahara,Surchand Laitonjam,-,"BBA,B.Com, MBA",Client,CPL,Admission,Google Sheet,50,100,Google Sheet,NA,,Offline,UnMask,-,,,,2,28-Jan-2026,19-Feb-2026,,54,No,Not Running,,-,,,No,10,10,,,,ca309,cb309,cc309,cm309,cs309,ce309,cw309,cad309,cap309,cv309,,,,,,,
310,12000310,7021387,Rathinam Group Of Institution,,Onboarded,Active,Institute,South,Tamil Nadu,Coimbatore,Raghav Luthra,Akhil Das,Govind Mahara,Govind Mahara,Kannav Kapoor,In process,"B.E, btech, M.E
Bcom, bsc, ba, bba, ma, mcom, msc, bca",Client,CPL,Admission,API,25,25,NPF,NA,,,,,,,,25,28-Jan-2026,2-Feb-2026,,71,Yes - Open,Running,Client LP,https://admissions.rathinamcollege.edu.in/?utm_source=KollegeApply&utm_medium=bk01&utm_campaign=2026,,,Yes,50,50,,,,ca310,cb310,cc310,cm310,cs310,ce310,cw310,cad310,cap310,cv310,,,Dashboard,,Dashboard,,
311,12000311,7004487,IITM Janakpuri,,Onboarded,Active,College/University,North,Delhi,New Delhi,Karan Juneja,Shubham Rana,Dinesh Singh,Dinesh Singh,Vasudev Sharma,Awaited,All Courses,Client,CPS,Admission,API,100,300,Extraaedge,Received,,,Mask,https://crm.iitm.tech/?utm_source=KollegeApply&utm_medium=bk01&utm_campaign=2026,,,,200,29-Jan-2026,2-Feb-2026,,71,Yes - Open,Not Running,Client LP,https://lp.kollegeapply.com/IITM-admission-guidance2026/?utm_source=kapp_lp&utm_medium=cc311&utm_campaign=12000311,,,No,300,300,,,,ca311,cb311,cc311,cm311,cs311,ce311,cw311,cad311,cap311,cv311,,,Dashboard,,,,
312,12000312,,Amity C7,,Onboarded,Active,College/University,North,Uttar Pradesh,Greater Noida,Karan Juneja,Shubham Rana,Dinesh Singh,Dinesh Singh,Dinesh Singh,Pending,All Courses,In House,CPS,Admission,API,100,300,LSQ,Received,,,UnMask,,,50000,,200,27-Jan-2026,27-Jan-2026,,77,Yes - Open,Running,KAPP LP,https://lp.kollegeapply.com/AmityUniversity2026/?utm_source=kapp_lp&utm_medium=nwa6&utm_campaign=350006,,Not Required,No,100,10,,,,ca312,cb312,cc312,cm312,cs312,ce312,cw312,cad312,cap312,cv312,,,,,,,
313,12000313,7040767,Vignana Jyothi Institute of Arts and Sciences,,Onboarded,Active,College/University,West,Telangana,Hyderabad,Bhumit Sagathiya,Bhumit Sagathiya,Govind Mahara,Govind Mahara,Surchand Laitonjam,-,"BBA, B.Com, B.Sc, BA",Client,CPL,Admission,Google Sheet,50,100,Google Sheet,NA,,Offline,UnMask,-,,,,18,29-Jan-2026,6-Feb-2026,,67,No,Not Running,,-,,,No,10,10,API,,,ca313,cb313,cc313,cm313,cs313,ce313,cw313,cad313,cap313,cv313,,,,,,,
314,12000314,7041375,VESCOA,,Onboarded,Active,College/University,West,Maharashtra,Mumbai,Manoj Sharma,Jaswinder Singh,Govind Mahara,Aadesh Kumar,Kartik,Not Received,"B.Arch, M.Arch, Dip. Interior Design, Dip. Architecture",Client,CPS,Admission,API,20,30,NPF 8,Received,-,Realtime,Mask,,,2000,,30,30-Jan-2026,30-Jan-2026,,74,Yes - Open,Not Running,,-,,,,,50,,,,ca314,cb314,cc314,cm314,cs314,ce314,cw314,cad314,cap314,cv314,,,,,,,
315,12000315,7051275,Vision Teachers Academy,,Onboarded,Active,College/University,West,Maharashtra,Mumbai,Manoj Sharma,Jaswinder Singh,Govind Mahara,Aadesh Kumar,Kartik,Received,B.Ed,Client,CPS,Admission,Google Sheet,20,30,Google Sheet,NA,-,Offline,UnMask,,,1500,,30,30-Jan-2026,30-Jan-2026,,74,Yes - Open,Not Running,,-,,,,,20,,,,ca315,cb315,cc315,cm315,cs315,ce315,cw315,cad315,cap315,cv315,,,,,,,
316,12000316,7041842,World College of Technology & Management,,Onboarded,Active,College/University,North,Haryana,Gurgaon,Karan Juneja,Shubham Rana,Dinesh Singh,Dinesh Singh,Vasudev Sharma,NA,All Courses,Client,CPS,Admission,API,80,100,NPF 8,Received,World College of Technology & Management,,Mask,,,,,50,29-Jan-2026,29-Jan-2026,,75,No,Not Running,NA,,,,No,200,200,,,,ca316,cb316,cc316,cm316,cs316,ce316,cw316,cad316,cap316,cv316,,,Lead Stage,Submitted,,,
317,12000317,7032533,Bangalore Integrated Management Academy(BIMA),,Onboarded,Active,College/University,South,Karnataka,Bangalore,Raghav Luthra,Roshan Das,Govind Mahara,Govind Mahara,Kannav Kapoor,In process,"MBA, MCA",Client,CPL,Admission,Google Sheet,20,30,Google Sheet,NA,,,,,,,,10,30-Jan-2026,4-Feb-2026,,69,Yes - Open,Not Running,,-,,,,,20,,,,ca317,cb317,cc317,cm317,cs317,ce317,cw317,cad317,cap317,cv317,,,Lead Stage,,Lead Stage,,
318,12000318,7034349,Institute of Hotel Management - CIIIH,,Onboarded,Paused,College/University,East,Delhi,New Delhi,Viswajeet Biswal,Rahul Raj,Dinesh Singh,Anubha Agrawal,Nilesh Kumar,Not received yet,All courses (Hotel Management),Client,CPS,Admission,API,,100,NPF 4,Received,CII - INSTITUTE OF HOSPITALITY,,Mask,https://www.ciiih.com/admission2026/?utm_source=kollegeapply&utm_medium=ts01&utm_campaign=2026,,5000,,3,30-Jan-2026,2-Feb-2026,,71,"No, but we can run",Not Running,Client LP,,,,No,,100,,,,ca318,cb318,cc318,cm318,cs318,ce318,cw318,cad318,cap318,cv318,,,,,,,payment issue
319,12000319,7051233,Yenepoya University Bangalore,,Onboarded,Active,College/University,South,Karnataka,Bangalore,Raghav Luthra,Raghav Luthra,Govind Mahara,Govind Mahara,Surchand Laitonjam,In Process,"BBA, BCA, MBA, BTECH, BSC, BPT, BVA, MSC, MCA.",Client,CPS,Admission,API,100,300,NPF 8,Received,Yenepoya University,Realtime,UnMask,https://admissions.yenepoya.edu.in/,,,,60,2-Feb-2026,28-Jan-2026,,76,Yes - Open,Running,Client LP,https://admissions.yenepoya.edu.in/?utm_source=kollegeapply&utm_medium=kapp01&utm_campaign=2026,,,No,100,100,Online,,,ca319,cb319,cc319,cm319,cs319,ce319,cw319,cad319,cap319,cv319,,Yes,Lead Stage,"Admission Done, Enrolled,  Applied",Lead Stage,"Admission Done, Enrolled,  Applied",
320,12000320,701055,RCEW,,Onboarded,Active,College/University,West,Rajasthan,Jaipur,Mayank Kothari,Mohit Thakur,Govind Mahara,Ankit Kumar,Ankit Kumar,,"B.Tech, MBA,MCA,M.Tech",Client,CPS,Admission,Google Sheet,-,50,Client,Received,,Offline,UnMask,,,,,10,3-Feb-2026,3-Feb-2026,,70,No,Not Running,,-,,,,,,,,,ca320,cb320,cc320,cm320,cs320,ce320,cw320,cad320,cap320,cv320,,,Offline,,,,
321,12000321,7051155,Arya College of Engineering,,Onboarded,Active,College/University,West,Rajasthan,Jaipur,Mayank Kothari,Mohit Thakur,Govind Mahara,Ankit Kumar,Ankit Kumar,Done,All Courses,Client,CPS,Admission,API,-,50,NPF,Not Received,,,,,,2500,,50,4-Feb-2026,27-Mar-2026,,18,No,Not Running,,-,,,,,,,,,ca321,cb321,cc321,cm321,cs321,ce321,cw321,cad321,cap321,cv321,,,Offline,,,,
322,12000322,7050506,Vishwa Vishwani Institute of Systems and Management,,Onboarded,Active,Institute,West,Telangana,Hyderabad,Bhumit Sagathiya,Bhumit Sagathiya,Govind Mahara,Govind Mahara,Surchand Laitonjam,-,All Courses as per Mapper,Client,CPL,Admission,API,100,200,NPF 8,Received,Vishwa Vishwani Institute of Systems and Management,Realtime,Mask,https://admissions.vishwavishwani.ac.in/,,5000,,16,5-Feb-2026,6-Feb-2026,,67,Yes - Open,Running,Client LP,https://admissions.vishwavishwani.ac.in/?utm_source=KollegeApply&utm_medium=kapp01&utm_campaign=2026,,,No,55,55,,,,ca322,cb322,cc322,cm322,cs322,ce322,cw322,cad322,cap322,cv322,,Yes,Dashboard,,Dashboard,,
323,12000323,7042954,Rai University,,Onboarded,Active,College/University,West,Gujarat,Ahmedabad,Bhumit Sagathiya,Mahir,Govind Mahara,Aadesh Kumar,Paras Chaturvedi,-,All Courses,Client,CPS,Admission,API,50,500,Extraaedge,Received,-,,,https://raiuniversity.edu/Enquiry/index.html?utm_source=kollegeapply&utm_medium=bk01&utm_campaign=2026,,,,75,5-Feb-2026,6-Feb-2026,,67,No,Not Running,,-,,,,500,500,,,,ca323,cb323,cc323,cm323,cs323,ce323,cw323,cad323,cap323,cv323,,,Dashboard,,Dashboard,,
324,12000324,7020228,Rai Technology University,,Onboarded,Active,College/University,West,Karnataka,Bangalore,Bhumit Sagathiya,Mahir,Govind Mahara,Aadesh Kumar,Paras Chaturvedi,-,All Courses,Client,CPS,Admission,API,40,400,Extraaedge,Received,-,,,https://www.raitechuniversity.edu.in/index/?utm_source=kollegeapply&utm_medium=bk01&utm_campaign=2026,,,,30,5-Feb-2026,13-Feb-2026,,60,No,Not Running,,-,,,,400,400,,,,ca324,cb324,cc324,cm324,cs324,ce324,cw324,cad324,cap324,cv324,,No,Dashboard,,Dashboard,,
325,12000325,7005892,ISM Patna,,Onboarded,Paused,College/University,East,Bihar,Patna,Viswajeet Biswal,Biram Hansdah,Dinesh Singh,Anubha Agrawal,Nilesh Kumar,Received,"PGDM,MBA,BMC,B.Com",Client,CPS,Admission,API,20,50,Extraaedge,Received,ISM Patna,,UnMask,-,,,,23,3-Feb-2026,4-Feb-2026,,69,Yes - Hidden,Not Running,NA,,,,,,100,,,,ca325,cb325,cc325,cm325,cs325,ce325,cw325,cad325,cap325,cv325,,,Lead Stage,"Stage, sub - stage - admission done",Lead Stage,"Stage, sub - stage - admission done",Payment issue
326,12000326,7010549,GITM Gurgaon,,Onboarded,Active,College/University,North,Haryana,Gurgaon,Karan Juneja,Satyam Verma,Dinesh Singh,Dinesh Singh,Vasudev Sharma,Pending - Advance Payment,"Btech, MBA, BBA, BCA, BPharma, Dpharma, Mtech and MCA",Client,CPS,Admission,API,50,100,NPF,Received,Global Institute of Technology and Management,,UnMask,,,,,20,3-Feb-2026,5-Feb-2026,,68,No,Not Running,NA,,,,No,100,50,,,,ca326,cb326,cc326,cm326,cs326,ce326,cw326,cad326,cap326,cv326,,,,,,,
327,12000327,7054071,ISHKHAN AVIATION,,Onboarded,Active,College/University,South,Kerala,Kochi,Raghav Luthra,Roshan Das,Govind Mahara,Govind Mahara,Kannav Kapoor,received,"BBA, ADVANCED DIPLOMA",Client,CPL,Admission,Google Sheet,15,15,Google Sheet,NA,,,,,,,,2,6-Feb-2026,6-Feb-2026,,67,Yes - Open,Not Running,,-,,,,,15,,,,ca327,cb327,cc327,cm327,cs327,ce327,cw327,cad327,cap327,cv327,,,Lead Stage,,Lead Stage,,
328,12000328,7008676,KIIT School of Mechanical Engineering,,Onboarded,Active,College/University,East,Odisha,Bhubaneswar,Viswajeet Biswal,Abhitosh Das,Dinesh Singh,Anubha Agrawal,Anubha Agrawal,Will be received,B.Tech - Mechanical Engineering,Client,CPL,Leads,API,10,50,NPF,Received,Kalinga Institute of Industrial technology,Realtime,Mask,https://kiitee.kiit.ac.in/?utm_source=kollegeapply&utm_medium=sms_drip&utm_campaign=2026,,500,25,,6-Feb-2026,6-Feb-2026,,67,No,Not Running,Client LP,https://kiitee.kiit.ac.in/?utm_source=kollegeapply&utm_medium=sms_drip&utm_campaign=2026,,,Yes,,50,,0,,ca328,cb328,cc328,cm328,cs328,ce328,cw328,cad328,cap328,cv328,,No,Dashboard,Paid Applications,,,
329,12000329,7006453,Jaipur Engineering College,,Onboarded,Active,College/University,West,Rajasthan,Jaipur,Mayank Kothari,Mohit Thakur,Govind Mahara,Ankit Kumar,Ankit Kumar,Done,B.Tech & Mtech,Client,CPS,Admission,API,-,50,NPF,Not Received,,Realtime,,,,2500,,20,7-Feb-2026,10-Feb-2026,,63,No,Not Running,,-,,,,,,,,,ca329,cb329,cc329,cm329,cs329,ce329,cw329,cad329,cap329,cv329,,,,,,,
330,12000330,7050972,Graffiti Institute of Fashion Technology,,Onboarded,Active,College/University,West,Madhya Pradesh,Indore,Mayank Kothari,Himanshu Bhatt,Govind Mahara,Ankit Kumar,Ankit Kumar,In process,All Courses,Client,CPS,Admission,Google Sheet,10,15,Google Sheet,Received,,Offline,UnMask,,,250,,2,7-Feb-2026,9-Feb-2026,,64,,Not Running,,-,,,,,,,,,ca330,cb330,cc330,cm330,cs330,ce330,cw330,cad330,cap330,cv330,,,,,,,
331,12000331,7008668,KIIT School of Design,,Onboarded,Active,College/University,East,Odisha,Bhubaneswar,Viswajeet Biswal,Abhitosh Das,Dinesh Singh,Anubha Agrawal,Anubha Agrawal,Will be received,B.Des,Client,CPL,Application,API,10,50,NPF,Received,Kalinga Institute of Industrial technology,Realtime,Mask,https://kiitee.kiit.ac.in/?utm_source=kollegeapply&utm_medium=sms_drip&utm_campaign=2026,,250,12,,6-Feb-2026,6-Feb-2026,,67,No,Not Running,Client LP,https://kiitee.kiit.ac.in/?utm_source=kollegeapply&utm_medium=sms_drip&utm_campaign=2026,,,Yes,,50,,0,,ca331,cb331,cc331,cm331,cs331,ce331,cw331,cad331,cap331,cv331,,No,Dashboard,Paid Applications,,,
332,12000332,7050985,KIIT School of Electrical Engineering,,Onboarded,Active,College/University,East,Odisha,Bhubaneswar,Viswajeet Biswal,Abhitosh Das,Dinesh Singh,Anubha Agrawal,Anubha Agrawal,Will be received,B.Tech,Client,CPL,Application,API,10,50,NPF,Received,Kalinga Institute of Industrial technology,Realtime,Mask,https://kiitee.kiit.ac.in/?utm_source=kollegeapply&utm_medium=sms_drip&utm_campaign=2026,,500,25,,6-Feb-2026,6-Feb-2026,,67,No,Not Running,Client LP,https://kiitee.kiit.ac.in/?utm_source=kollegeapply&utm_medium=sms_drip&utm_campaign=2026,,,Yes,,50,,0,,ca332,cb332,cc332,cm332,cs332,ce332,cw332,cad332,cap332,cv332,,No,Dashboard,Paid Applications,,,
333,12000333,7054076,KIIT School of Civil Engineering,,Onboarded,Active,College/University,East,Odisha,Bhubaneswar,Viswajeet Biswal,Abhitosh Das,Dinesh Singh,Anubha Agrawal,Anubha Agrawal,Will be received,B.Tech,Client,CPL,Application,API,10,50,NPF,Received,Kalinga Institute of Industrial technology,Realtime,Mask,https://kiitee.kiit.ac.in/?utm_source=kollegeapply&utm_medium=sms_drip&utm_campaign=2026,,500,25,,6-Feb-2026,6-Feb-2026,,67,No,Not Running,Client LP,https://kiitee.kiit.ac.in/?utm_source=kollegeapply&utm_medium=sms_drip&utm_campaign=2026,,,Yes,,50,,0,,ca333,cb333,cc333,cm333,cs333,ce333,cw333,cad333,cap333,cv333,,No,Dashboard,Paid Applications,,,
334,12000334,7054077,KIIT School of Electronics & Telecommunication,,Onboarded,Active,College/University,East,Odisha,Bhubaneswar,Viswajeet Biswal,Abhitosh Das,Dinesh Singh,Anubha Agrawal,Anubha Agrawal,Will be received,B.Tech,Client,CPL,Application,API,10,50,NPF,Received,Kalinga Institute of Industrial technology,Realtime,Mask,https://kiitee.kiit.ac.in/?utm_source=kollegeapply&utm_medium=sms_drip&utm_campaign=2026,,500,25,,6-Feb-2026,6-Feb-2026,,67,No,Not Running,Client LP,https://kiitee.kiit.ac.in/?utm_source=kollegeapply&utm_medium=sms_drip&utm_campaign=2026,,,Yes,,50,,0,,ca334,cb334,cc334,cm334,cs334,ce334,cw334,cad334,cap334,cv334,,No,Dashboard,Paid Applications,,,
335,12000335,7054078,KIIT School of Economics & commerce,,Onboarded,Active,College/University,East,Odisha,Bhubaneswar,Viswajeet Biswal,Abhitosh Das,Dinesh Singh,Anubha Agrawal,Anubha Agrawal,Will be received,"B.Sc Fintech, B.Com,BA in Economics & B.Sc in Eco & DA",Client,CPL,Application,API,10,50,NPF,Received,Kalinga Institute of Industrial technology,Realtime,Mask,https://kiitee.kiit.ac.in/?utm_source=kollegeapply&utm_medium=sms_drip&utm_campaign=2026,,250,12,,6-Feb-2026,6-Feb-2026,,67,No,Not Running,Client LP,https://kiitee.kiit.ac.in/?utm_source=kollegeapply&utm_medium=sms_drip&utm_campaign=2026,,,Yes,,50,,0,,ca335,cb335,cc335,cm335,cs335,ce335,cw335,cad335,cap335,cv335,,No,Dashboard,Paid Applications,,,
336,12000336,7043278,Online VGU,,Onboarded,Active,College/University,North,Rajasthan,Jaipur,Karan Juneja,Chandra Prakash,Dinesh Singh,Dinesh Singh,Ayush Goel,Pending,All Courses,Client,CPS,Admission,API,100,1000,Client,Received,Online VGU,,Mask,,,,,,7-Feb-2026,16-Feb-2026,,57,Yes - Open,Not Required,Client LP,,,,No,30,30,,,,ca336,cb336,cc336,cm336,cs336,ce336,cw336,cad336,cap336,cv336,,,Lead Stage,"Include Paid,Provisional",,,No Backlog
337,12000337,7049240,Synetic Business School,,Onboarded,Active,College/University,North,Punjab,Ludhiana,Karan Juneja,Chandra Prakash,Dinesh Singh,Dinesh Singh,Vasudev Sharma,Pending,All Courses,Client,CPL,Admission,Google Sheet,20,50,Google Sheet,NA,,,UnMask,,,,,20,7-Feb-2026,9-Feb-2026,,64,No,Not Running,NA,,,,No,,30,,,,ca337,cb337,cc337,cm337,cs337,ce337,cw337,cad337,cap337,cv337,,,,,,,
338,12000338,7042600,Invertis University,,Onboarded,Active,College/University,North,Uttar Pradesh,Bareilly,Karan Juneja,Chandra Prakash,Dinesh Singh,Dinesh Singh,Ishu Gupta,Pending,All Courses,Client,CPS,Admission,API,200,2000,Client,Received,,,Mask,https://admissions.invertisuniversity.ac.in/?CampaignSource=Kollegeapply&CampaignName=bk01,,,600,300,6-Feb-2026,7-Feb-2026,,66,Yes - Open,Stopped,Client LP,https://admissions.invertisuniversity.ac.in/?CampaignSource=Kollegeapply&CampaignName=kapp01,,,No,3000,3000,,,,ca338,cb338,cc338,cm338,cs338,ce338,cw338,cad338,cap338,cv338,,,Lead Stage,Paid,Lead Stage,Admission,"0 backlog , as data is coming we are pushing on daily basis"
339,12000339,7050089,Ambalika Institute of Management & Technology,,Onboarded,Active,College/University,North,Uttar Pradesh,Lucknow,Karan Juneja,Chandra Prakash,Dinesh Singh,Dinesh Singh,Vasudev Sharma,Pending,All Courses,Client,CPS,Admission,API,50,150,Extraaedge,Received,,,Mask,,,,,50,7-Feb-2026,7-Feb-2026,,66,Yes - Hidden,Running,NA,,,,No,150,150,,,,ca339,cb339,cc339,cm339,cs339,ce339,cw339,cad339,cap339,cv339,,,,,,,
340,12000340,7019967,R R Group of Institutions,,Onboarded,Active,College/University,North,Karnataka,Bangalore,Karan Juneja,Chandra Prakash,Dinesh Singh,Dinesh Singh,Ayush Goel,Pending,All Courses,Client,CPS,Admission,API,100,1000,Client,Received,RRIAS,,Mask,https://admission.rrinstitutions.com/?CampaignSource=Kollegeapply&CampaignName=kapp01,,,,50,7-Feb-2026,7-Feb-2026,,66,Yes - Open,Not Running,Client LP,https://admission.rrinstitutions.com/?CampaignSource=Kollegeapply&CampaignName=kapp01,Required Panel Access,,No,300,300,,,,ca340,cb340,cc340,cm340,cs340,ce340,cw340,cad340,cap340,cv340,,,Lead Stage,"Include Paid,Provisional",,,
341,12000341,7051292,Indian Educational Services,,Onboarded,Active,College/University,South,Karnataka,Bangalore,Raghav Luthra,Roshan Das,Govind Mahara,Govind Mahara,Kannav Kapoor,Pending,"mba, bca, btch, bba, bcom, bdes, law, liberal arts",Client,CPS,Admission,API,200,400,Client,Received,,,,,,,,67,10-Feb-2026,12-Feb-2026,,61,Yes - Open,Not Running,,-,,,,,15,,,,ca341,cb341,cc341,cm341,cs341,ce341,cw341,cad341,cap341,cv341,,,Dashboard,,Dashboard,,
342,12000342,7033115,BMS School of Architecture,,Onboarded,Active,College/University,South,Karnataka,Bangalore,Raghav Luthra,Roshan Das,Govind Mahara,Govind Mahara,Kannav Kapoor,Pending,B.arch,Client,CPS,Admission,API,100,200,Client,Received,,,,,,,,13,10-Feb-2026,12-Feb-2026,,61,Yes - Open,Not Running,,-,,,,,20,,,,ca342,cb342,cc342,cm342,cs342,ce342,cw342,cad342,cap342,cv342,,,Dashboard,,Dashboard,,
343,12000343,7028744,Sivananda Sarma Memorial RV Degree College,,Onboarded,Active,College/University,South,Karnataka,Bangalore,Raghav Luthra,Roshan Das,Govind Mahara,Govind Mahara,Kannav Kapoor,Pending,BCOM BBA BCA,Client,CPS,Admission,API,100,200,NPF 8,Received,,,,,,,,46,10-Feb-2026,25-Feb-2026,,48,Yes - Open,Not Running,,-,,,,,500,,,,ca343,cb343,cc343,cm343,cs343,ce343,cw343,cad343,cap343,cv343,,,Dashboard,,Dashboard,,
344,12000344,7050881,Vijaya College,,Onboarded,Active,College/University,South,Karnataka,Bangalore,Raghav Luthra,Roshan Das,Govind Mahara,Govind Mahara,Kannav Kapoor,Pending,All Courses,Client,CPS,Admission,API,100,200,Client,Received,,,,,,,,13,10-Feb-2026,12-Feb-2026,,61,Yes - Open,Not Running,,-,,,,,20,,,,ca344,cb344,cc344,cm344,cs344,ce344,cw344,cad344,cap344,cv344,,,Dashboard,,Dashboard,,
345,12000345,7030534,Apeejay School of Management,,Onboarded,Active,College/University,North,Delhi,New Delhi,Karan Juneja,Chandra Prakash,Dinesh Singh,Dinesh Singh,Ayush Goel,Pending,All Courses,Client,CPL,Application,API,20,60,LSQ,Received,Apeejay School of Management,,Mask,https://application.apeejay.edu/higher-edu/login/asm?utm_source=kollege&utm_medium=bk01&utm_campaign=2026,,1000,20,,10-Feb-2026,16-Feb-2026,,57,Yes - Hidden,Not Running,Client LP,https://application.apeejay.edu/higher-edu/login/asm?utm_source=kollege&utm_medium=kapp01&utm_campaign=2026,,Not Required,Yes,20,20,,,,ca345,cb345,cc345,cm345,cs345,ce345,cw345,cad345,cap345,cv345,,No,Offline,,,,
346,12000346,7017553,ONESB,,Onboarded,Active,College/University,South,Karnataka,Bangalore,Raghav Luthra,Roshan Das,Govind Mahara,Govind Mahara,Surchand Laitonjam,In Process,"BBA, BCA, MBA",Client,CPS,Admission,API,100,200,NPF 4,Received,,Realtime,Mask,https://apply.onesb.edu.in/,,,,20,10-Feb-2026,25-Feb-2026,,48,Yes - Open,Not Running,,-,,,Yes,150,10,,,,ca346,cb346,cc346,cm346,cs346,ce346,cw346,cad346,cap346,cv346,,,,,,,
